순위,영화명,감독,관객수,제작국가,장르,국적
3913,섬. 사라진 사람들,이지승,18485,한국,스릴러,한국
3914,원 위크,마이클 맥고완,18454,캐나다,"드라마,어드벤처",캐나다
3915,그 후,홍상수,18440,한국,드라마,한국
3916,연애,오석근,18383,한국,드라마,한국
3917,아이 앰 히스 레저,"아드리안 부이텐후이스,데릭 머레이",18367,캐나다,다큐멘터리,캐나다
3918,팻 걸,까트린느 브레이야,18351,프랑스,드라마,프랑스
3919,마법경찰 갈갈이와 옥동자,이한열,18346,한국,코미디,한국
3920,다음 침공은 어디?,마이클 무어,18342,미국,다큐멘터리,미국
3921,비포 : 치즈와 초콜릿을 찾아서,이도 엔젤,18310,이스라엘,"애니메이션,어드벤처",이스라엘
3922,강철비2 : 정상회담 확장판,양우석,18306,한국,"드라마,액션",한국
3923,무민 더 무비,자비에 피카르,18254,"핀란드,프랑스","애니메이션,코미디,가족",핀란드
3924,쿼바디스,김재환,18248,한국,다큐멘터리,한국
3925,신서유기 : 몽키킹의 부활,텐 샤오펑,18247,중국,"액션,어드벤처,애니메이션",중국
3926,액슬,올리버 달리,18219,미국,"액션,어드벤처",미국
3927,레인,아그네스 자우이,18186,프랑스,"코미디,드라마",프랑스
3928,은혼,후쿠다 유이치,18172,일본,"액션,어드벤처,코미디",일본
3929,스페이스 치킨: 마법 부적의 비밀,"알렉스 오렐,에두와르도 슐츠",18169,미국,"애니메이션,SF,코미디,어드벤처",미국
3930,이디야와 얼음왕국의 전설,낸시 플로렌스 사바드,18157,캐나다,"애니메이션,어드벤처",캐나다
3931,이디야와 얼음왕국의 전설,낸시 플로렌스 사바드,18157,캐나다,"애니메이션,어드벤처",캐나다
3930,컨텐더,로드 루리,18157,미국,"범죄,드라마",미국
3931,컨텐더,로드 루리,18157,미국,"범죄,드라마",미국
3932,한경직,천정훈,18113,한국,다큐멘터리,한국
3933,프랑스여자,김희정,18106,한국,드라마,한국
3934,비비안 마이어를 찾아서,"존 말루프,찰리 시스켈",18061,미국,다큐멘터리,미국
3935,하늘과 바다,오달균,18059,한국,드라마,한국
3936,리그레션,알레한드로 아메나바르,18057,"스페인,캐나다",스릴러,스페인
3937,버스 657,스콧 만,18042,미국,"액션,스릴러",미국
3938,인카네이트,브래드 페이튼,18028,미국,스릴러,미국
3939,초(민망한)능력자들,그랜트 헤스로브,18023,"미국,영국",코미디,미국
3940,본타: 땅콩왕국의 전설,레오 리,18022,중국,애니메이션,중국
3941,옐로우버드,"도미니크 몽페리,크리스티앙 드 비타",18020,프랑스,"애니메이션,가족",프랑스
3942,캡틴 하록,아라마키 신지,17977,일본,"애니메이션,어드벤처,SF",일본
3943,오즈의 마법사 2,알버토 마르,17956,멕시코,"애니메이션,판타지,어드벤처",멕시코
3944,퍼펙트,닐스 아르덴 오플레브,17916,미국,"액션,범죄,드라마",미국
3945,당신자신과 당신의 것,홍상수,17884,한국,드라마,한국
3946,"불량소녀, 너를 응원해!",도이 노부히로,17875,일본,드라마,일본
3947,셰임,스티브 맥퀸,17827,영국,드라마,영국
3948,환상의 빛,고레에다 히로카즈,17823,일본,드라마,일본
3949,이별계약,오기환,17797,"한국,중국","멜로/로맨스,드라마",한국
3950,멜랑콜리아,라스 폰 트리에,17766,"덴마크,스웨덴,이탈리아,독일,프랑스","드라마,SF,스릴러",덴마크
3951,추억의 검정고무신,송정율,17712,한국,애니메이션,한국
3952,나라타주,유키사다 이사오,17695,일본,"멜로/로맨스,드라마",일본
3953,"괜찮아요, 미스터 브래드",마이크 화이트,17691,미국,드라마,미국
3954,경계선,알리 아바시,17676,"스웨덴,덴마크","판타지,멜로/로맨스",스웨덴
3955,로빈슨의 언더워터 어드벤처,막심 볼코브,17674,러시아,"애니메이션,판타지,어드벤처",러시아
3956,킹덤,사토 신스케,17663,미국,"액션,스릴러",일본
3957,킹덤,사토 신스케,17663,미국,"액션,스릴러",일본
3956,킹덤,사토 신스케,17663,일본,액션,일본
3957,킹덤,사토 신스케,17663,일본,액션,일본
3958,유랑지구,프란트 궈,17637,중국,SF,중국
3959,룩 앳 미,아그네스 자우이,17632,프랑스,드라마,프랑스
3960,스톤,조세래,17631,한국,"액션,드라마",한국
3961,스톤,조세래,17631,한국,"액션,드라마",한국
3960,스톤,조세래,17631,미국,"드라마,스릴러",한국
3961,스톤,조세래,17631,미국,"드라마,스릴러",한국
3962,미라클 프롬 헤븐,패트리시아 리건,17625,미국,드라마,미국
3963,이 멋진 세계에 축복을! 붉은 전설,카나사키 타카오미,17607,일본,"애니메이션,액션,판타지,코미디",일본
3964,신과 인간,자비에 보브와,17588,프랑스,드라마,프랑스
3965,2008 서태지 심포니 위드 톨가 카쉬프 로열필하모닉,서태지,17563,한국,"공연,다큐멘터리",한국
3966,2008 서태지 심포니 위드 톨가 카쉬프 로열필하모닉,서태지,17563,한국,"공연,다큐멘터리",한국
3965,비틀스: 에잇 데이즈 어 위크 – 투어링 이어즈,론 하워드,17563,"영국,미국","드라마,다큐멘터리",영국
3966,비틀스: 에잇 데이즈 어 위크 – 투어링 이어즈,론 하워드,17563,"영국,미국","드라마,다큐멘터리",영국
3967,킨: 더 비기닝,"조나단 베이커,조쉬 베이커",17543,미국,"미스터리,액션",미국
3968,위험한 패밀리,뤽 베송,17539,"미국,프랑스","코미디,범죄,스릴러",미국
3969,혼스,알렉산더 아야,17535,미국,"판타지,스릴러",미국
3970,인 더 하우스,프랑수아 오종,17529,프랑스,"스릴러,드라마",프랑스
3971,꼬마 보트 토토: 타요 타요 배 타요,시멘 알스빅,17463,노르웨이,"애니메이션,어드벤처",노르웨이
3972,뚜르: 내 생애 최고의 49일,"임정하,전일우,박형준,김양래",17449,한국,다큐멘터리,한국
3973,태양을 쏴라,김태식,17444,한국,멜로/로맨스,한국
3974,세상의 모든 계절,마이크 리,17423,미국,"드라마,코미디",미국
3975,빌리어네어 보이즈클럽,제임스 콕스,17410,미국,"드라마,범죄",미국
3976,터치,민병훈,17403,한국,드라마,한국
3977,밀리언 웨이즈,세스 맥팔레인,17373,미국,코미디,미국
3978,유아 낫 유,조지 C. 울프,17372,미국,드라마,미국
3979,아저씨 우리 결혼할까요?,완세생,17362,홍콩,코미디,홍콩
3980,아저씨 우리 결혼할까요?,완세생,17362,홍콩,코미디,홍콩
3979,두레소리,조정래,17362,한국,드라마,한국
3980,두레소리,조정래,17362,한국,드라마,한국
3981,홀리 모터스,레오스 카락스,17348,"프랑스,독일",드라마,프랑스
3982,걸어도 걸어도,고레에다 히로카즈,17340,일본,"드라마,가족",일본
3983,도쿄 마블 초콜릿,시오타니 나오요시,17327,일본,"애니메이션,코미디,멜로/로맨스",일본
3984,스윗 프랑세즈,사울 딥,17324,"영국,프랑스,미국","멜로/로맨스,전쟁",영국
3985,양과자점 코안도르,후카가와 요시히로,17322,일본,드라마,일본
3986,엘리아스: 바다의 보물을 찾아라!,리스 오스볼,17305,노르웨이,"애니메이션,어드벤처",노르웨이
3987,사랑을 카피하다,압바스 키아로스타미,17303,프랑스,드라마,프랑스
3988,판타스틱 부니베어,정량,17290,중국,"애니메이션,어드벤처",중국
3989,아인,모토히로 카츠유키,17287,일본,"SF,액션",일본
3990,앤젤스 셰어: 천사를 위한 위스키,켄 로치,17257,"영국,프랑스","코미디,드라마",영국
3991,싱글맨,톰 포드,17252,미국,"드라마,멜로/로맨스",미국
3992,삼거리극장,전계수,17216,한국,"뮤지컬,코미디,공포(호러)",한국
3993,영매-산자와 죽은자의 화해,박기복,17200,한국,다큐멘터리,한국
3994,어떤살인,안용훈,17190,한국,스릴러,한국
3995,바보야,강성옥,17097,한국,다큐멘터리,한국
3996,포 미니츠,크리스 크라우스,17088,독일,"드라마,기타",독일
3997,아웃 오브 타임,칼 프랭클린,17060,미국,스릴러,미국
3998,천국의 아이들 2 - 시험보는 날,골람 레자 라메자니,17022,이란,드라마,이란
3999,호비와 쿠우의 어드벤처 : 고래의 노래,히라바야시 이사무,17018,일본,애니메이션,일본
4000,길,정인봉,17014,한국,다큐멘터리,한국
4001,길,정인봉,17014,한국,다큐멘터리,한국
4002,길,정인봉,17014,한국,다큐멘터리,한국
4003,길,정인봉,17014,한국,다큐멘터리,한국
4000,길,정인봉,17014,한국,다큐멘터리,한국
4001,길,정인봉,17014,한국,다큐멘터리,한국
4002,길,정인봉,17014,한국,다큐멘터리,한국
4003,길,정인봉,17014,한국,다큐멘터리,한국
4000,길,정인봉,17014,한국,"드라마,사극",한국
4001,길,정인봉,17014,한국,"드라마,사극",한국
4002,길,정인봉,17014,한국,"드라마,사극",한국
4003,길,정인봉,17014,한국,"드라마,사극",한국
4000,길,정인봉,17014,한국,드라마,한국
4001,길,정인봉,17014,한국,드라마,한국
4002,길,정인봉,17014,한국,드라마,한국
4003,길,정인봉,17014,한국,드라마,한국
4004,미스터 노바디,자코 반 도마엘,16969,"캐나다,벨기에,프랑스,독일","판타지,멜로/로맨스",캐나다
4005,프렌즈: 둥지탈출,"크리스찬 하스,안드레아 블록",16955,독일,"애니메이션,어드벤처,코미디",독일
4006,프라이버시,존 크로울리,16936,"영국,미국",스릴러,영국
4007,프라이버시,존 크로울리,16936,"영국,미국",스릴러,영국
4006,프라이버시,존 크로울리,16936,미국,스릴러,영국
4007,프라이버시,존 크로울리,16936,미국,스릴러,영국
4008,파이널 포트레이트,스탠리 투치,16933,영국,드라마,영국
4009,월플라워,스티븐 크보스키,16912,미국,드라마,미국
4010,매직 아워,미타니 코키,16907,일본,"코미디,드라마",일본
4011,하늘이 보내준 딸,비자이,16875,인도,가족,인도
4012,잉투기,엄태화,16859,한국,"액션,드라마",한국
4013,명왕성,신수원,16828,한국,"드라마,스릴러",한국
4014,돌멩이,김정식,16790,한국,드라마,한국
4015,토니스토리2: 고철왕국의 친구들,"토마스 보덴스타인,마커스 하먼",16685,독일,"애니메이션,코미디,어드벤처",독일
4016,주문은 토끼입니까?? ~디어 마이 시스터~,하시모토 히로유키,16655,일본,"애니메이션,드라마",일본
4017,여배우는 오늘도,문소리,16646,한국,"드라마,코미디",한국
4018,산타바바라,조성규,16626,"한국,미국","멜로/로맨스,드라마",한국
4019,리버틴,로렌스 던 모어,16624,"영국,호주",드라마,영국
4020,호비와 동화나라 대모험,히라바야시 이사무,16620,일본,애니메이션,일본
4021,사마에게,"와드 알-카팁,에드워드 와츠",16591,영국,다큐멘터리,영국
4022,내 남자의 유통기한,도리스 되리에,16580,독일,"멜로/로맨스,코미디",독일
4023,롤라,나빌 아유쉬,16578,"프랑스,이탈리아","멜로/로맨스,뮤지컬",프랑스
4024,롤라,나빌 아유쉬,16578,"프랑스,이탈리아","멜로/로맨스,뮤지컬",프랑스
4023,롤라,나빌 아유쉬,16578,"프랑스,캐나다",드라마,프랑스
4024,롤라,나빌 아유쉬,16578,"프랑스,캐나다",드라마,프랑스
4025,헤이트 발렌타인데이,니아 발다로스,16566,미국,"멜로/로맨스,코미디",미국
4026,오드토머스,스티븐 소머즈,16555,미국,"액션,스릴러,SF,미스터리",미국
4027,바니부기: 드래곤 에그를 찾아서,리양우,16505,중국,"애니메이션,어드벤처",중국
4028,내 이야기!!,카와이 하야토,16467,일본,"멜로/로맨스,코미디",일본
4029,아기곰 보보 구출 대작전,라스무스 A. 실버르센,16447,노르웨이,애니메이션,노르웨이
4030,가구야공주 이야기,다카하타 이사오,16439,일본,"애니메이션,드라마,판타지",일본
4031,택스 콜렉터,데이비드 에이어,16412,미국,액션,미국
4032,마돈나,신수원,16385,한국,드라마,한국
4033,허블 3D,토니 마이어스,16369,캐나다,다큐멘터리,캐나다
4034,소와 함께 여행하는 법,임순례,16356,한국,드라마,한국
4035,이차크의 행복한 바이올린,앨리슨 쉐르닉,16345,미국,다큐멘터리,미국
4036,빅 배드 폭스,벤자민 레너,16340,프랑스,애니메이션,프랑스
4037,김군,강상우,16324,한국,다큐멘터리,한국
4038,리틀 폭스,갈수영,16204,중국,애니메이션,중국
4039,순교,김상철,16202,한국,다큐멘터리,한국
4040,링스,하비에르 구티에레즈,16199,미국,공포(호러),미국
4041,예전부터 계속 좋아했어 ~고백실행위원회~,야나기자와 테츠야,16187,일본,"애니메이션,멜로/로맨스",일본
4042,토마스와 친구들 - 극장판 2,그렉 티어넌,16186,미국,"애니메이션,액션,어드벤처,가족",미국
4043,초미의 관심사,남연우,16137,한국,드라마,한국
4044,위 베어 베어스: 베이비 베어스,매니 에르난데스,16136,미국,"애니메이션,드라마,가족",미국
4045,카운터페이터,스테판 루조비츠키,16095,"오스트리아 ,독일","범죄,드라마,전쟁",오스트리아
4046,베이트,킴블 렌달,16091,호주,공포(호러),호주
4047,베이트,킴블 렌달,16091,호주,공포(호러),호주
4046,베이트,킴블 렌달,16091,미국,"액션,코미디",호주
4047,베이트,킴블 렌달,16091,미국,"액션,코미디",호주
4048,호크니,랜달 라이트,16070,영국,다큐멘터리,영국
4049,셀마,에바 두버네이,16029,미국,드라마,미국
4050,플루토에서 아침을,닐 조단,16000,영국,드라마,영국
4051,플루토에서 아침을,닐 조단,16000,영국,드라마,영국
4050,오구,이윤택,16000,한국,드라마,한국
4051,오구,이윤택,16000,한국,드라마,한국
4052,어웨이 프롬 허,사라 폴리,15997,캐나다,"멜로/로맨스,드라마",캐나다
4053,빈 디젤의 디아블로,F. 게리 그레이,15989,미국,"액션,범죄",미국
4054,스파이 게임,마이클 앱티드,15986,영국,"액션,스릴러",영국
